name,TIN,country_iso_code
SCHNELLECKE GROUP AG & CO. KG,2070156621,DE
SCHOERGHUBER STIFTUNG & CO.  HOLDING KG,8170649508,DE
SCHOTT AG,6190120240,DE
SCHUETZ-WERKE GMBH & CO. KG,5170000454,DE
SCHUNK GMBH,6110000173,DE
SCHWENK LIMES GMBH & CO. KG,8270229071,DE
SEADRILL LIMITED,53439R,BM
SEMPERIT AG HOLDING,9110031029,AT
SENNHEISER V + V GMBH & CO. KG,2190426794,DE
SERVICEPLAN GROUP SE & CO. KG,8170004722,DE
SEVEN GROUP HOLDINGS LIMITED,142003469,AU
SEVEN WEST MEDIA LIMITED,053480845,AU
SGL CARBON SE,6250073872,DE
SHANGRI-LA ASIA LIMITED,17607R,BM
SHENZHEN INTERNATIONAL HOLDINGS LIMITED,15131R,BM
SICK HOLDING GMBH,7010231586,DE
SIEGWERK GMBH & CO. KG,5030003677,DE
SIEMAG WEISS GMBH & CO. KG,4330019257,DE
SIEMENS AG,2010000581,DE
SIGMA HEALTHCARE LIMITED,088417403,AU
SIGNET JEWELERS LIMITED,42069R,BM
SILTRONIC AG,8170662128,DE
SIMS LIMITED,114838630,AU
SIRIUS INTERNATIONAL GROUP LTD,FEI1017228,BM
SIRIUS INTERNATIONAL INSURANCE GROUP LTD,39821R,BM
SIXT SE,8330059986,DE
SKION GMBH,6290183375,DE
SKYWORTH GROUP LIMITED,27504R,BM
SMA SOLAR TECHNOLOGY AG,6150026135,DE
SOFTWARE AG,6050002673,DE
SOLVAY SA,0403091220,BE
SONIC HEALTHCARE LIMITED,004196909,AU
SOUTH SHORE HOLDINGS LIMITED,21148R,BM
SOUTH32 LIMITED,093732597,AU
SPAR HOLDING AG,9130104782,AT
SPARKASSEN-FINANZGRUPPE HESSEN-THURINGEN,FEB40185,DE
SRH-HOLDING STIFTUNG DES BUERGERLICHEN RECHTS SDBR,7050022243,DE
STADTWERKE FRANKFURT AM MAIN HOLDING GMBH,6070106495,DE
STADTWERKE KOBLENZ GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,5170019154,DE
STADTWERKE KOELN GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,5190011674,DE
STADTWERKE MUENCHEN GMBH,8170478219,DE
STAEDTISCHE WERKE NUERNBERG GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,8190042266,DE
STAHLGRUBER OTTO GRUBER AG,8250359021,DE
STEELFORCE GROUP,0477502492,BE
STO SE & CO. KGAA,7350000068,DE
STOCKLAND,00086AA,AU
STOLT-NIELSEN LIMITED,44330R,BM
STRABAG SE,9090003478,AT
STROEER SE & CO. KGAA,5190366419,DE
STULZ VERWALTUNGS GMBH & CO. KG,2150033412,DE
SUEDWEST BETEILIGUNGEN GMBH,7050120313,DE
SUEDWESTDEUTSCHE MEDIEN HOLDING GMBH,7330004397,DE
SUEDWESTFALEN ENERGIE UND WASSER AG,4110128428,DE
SUEDZUCKER AG,7170001034,DE
SUNCORP GROUP LIMITED,145290124,AU
SUPER RETAIL GROUP LIMITED,108676204,AU
SWIETELSKY AG,9070001343,AT
SWK AG,5210017156,DE
SYDNEY WATER CORPORATION LIMITED,063279649,AU
SYMRISE AG,2170082474,DE
TABCORP HOLDINGS LIMITED,063780709,AU
TAN CHONG INTERNATIONAL LIMITED,23088R,BM
TECHNIROPA HOLDING GMBH,5350171910,DE
TECHNISCHE WERKE DRESDEN GMBH,3070018454,DE
TELSTRA CORPORATION LIMITED,051775556,AU
TESSENDERLO GROUP NV,0412101728,BE
TESSNER HOLDING KG,2130095869,DE
THE HOSPITAL'S CONTRIBUTION FUND OF AUSTRALIA LTD,000026746,AU
THE MIRVAC GROUP,30270AA,AU
THE STAR ENTERTAINMENT GROUP LIMITED,149629023,AU
THUEGA HOLDING GMBH & CO. KGAA,8170851403,DE
THYSSENKRUPP AG,5110216866,DE
TITAN CEMENT INTERNATIONAL S.A.,000224301000,BE
TRANSPORT INTERNATIONAL HOLDINGS LIMITED,23744R,BM
TRANSURBAN GROUP,30291AA,AU
TREASURY WINE ESTATES LIMITED,004373862,AU
TRIANEL GMBH,5010267951,DE
TRINKS GMBH,2130001177,DE
TRIONISTA TOPCO GMBH,8170976954,DE
TRUMPF SE + CO. KG,7330002697,DE
TUEV NORD AG,2190453003,DE
TUEV RHEINLAND AKTIENGESELLSCHAFT,5190321329,DE
TUEV SUED AKTIENGESELLSCHAFT,8170208006,DE
TUI AG,2190004116,DE
UCB S.A,0403053608,BE
UEE HOLDING SE & CO. KG,2250266729,DE
UMDASCH GROUP AG,9150000722,AT
UMICORE,0401574852,BE
UNIPER SE,8350117034,DE
UNITED INTERNET AG,5170123491,DE
UNIVERSITAETSKLINIKUM HAMBURG-EPPENDORF,2150110560,DE
V&V KAPITAL LNVEST GMBH & CO. KG,2050722538,DE
VANDEMOORTELE,0429977343,BE
VEON LTD,43271R,BM
VERBUND AG,9110045199,AT
VERBUNDBAU MITTERFELDEN GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,8250000392,DE
VERSICHERUNGSKAMMER BAYERN VERSICHERUNGSANSTALT DES OFFENTLICHEN RECHTS,FEI1005095,DE
VERSORGUNGS- UND VERKEHRSGESELLSCHAFT HANNOVER MIT BESCHRAENKTER HAFTUNG,2190015873,DE
VICINITY CENTRES,40020AA,AU
VIEGA HOLDING GMBH & CO. KG,4330012350,DE
VIENNA INSURANCE GROUP AG - WIENER VERSICHERUNG GRUPPE,FEI1006265,AT
VILLEROY & BOCH AG,7290080604,DE
VIOHALCO SA/NV,0534941439,BE
VION FOOD NORTH GMBH,2150503245,DE
VIVANTES - NETZWERK FUER GESUNDHEIT GMBH,2011245269,DE
VOESTALPINE AG,9070005375,AT
VOITH GMBH & CO. KGAA,7370080590,DE
VOLKSBANKEN VERBUND (COMBINED),FEB28761,AT
VOLKSWAGEN AG,2070000543,DE
VONOVIA SE,5050438829,DE
VORWERK SE & CO. KG,5410000536,DE
VOSSLOH AG,4110047663,DE
VTECH HOLDINGS LIMITED,14783R,BM
WABCO HOLDING GMBH,2190553348,DE
WACKER NEUSON SE,8170615095,DE
WALTER KLEIN GMBH & CO. KG,5410001905,DE
WASSER UND GAS WESTFALEN GMBH & CO. HOLDING KG,4050331150,DE
WEBASTO SE,8290025313,DE
WEGMANN UNTERNEHMENS-HOLDING GMBH & CO. KG,6150008940,DE
WEPA SE,4270121881,DE
WERNSING FOOD FAMILY GMBH & CO. KG,2050028507,DE
WESFARMERS LIMITED,008984049,AU
WESTFALEN AKTIENGESELLSCHAFT,4250000505,DE
WESTFALEN WESER ENERGIE GMBH & CO. KG,4290082392,DE
WESTFLEISCH SCE MIT BESCHRAENKTER HAFTUNG,4250001266,DE
WESTPAC BANKING CORPORATION,007457141,AU
WHITE MOUNTAINS INSURANCE GROUP LTD,27225R,BM
WIENERBERGER AG,9110026043,AT
WILH. WERHAHN KG,5270001101,DE
WILO SE,4070236294,DE
WIRTGEN INVEST GMBH,5290006307,DE
WOODSIDE ENERGY GROUP LTD,004898962,AU
WOOLWORTHS GROUP LIMITED,000014675,AU
WORLEY LIMITED,096090158,AU
WORTMANN BETEILIGUNGS-GMBH,4170194364,DE
WSW WUPPERTALER STADTWERKE GMBH,5410214134,DE
WUESTENROT & WUERTTEMBERGISCHE AG,FEI1005094,DE
WWK LEBENSVERSICHERUNG AUF GEGENSEITIGKEIT,FEI1003816,DE
YPF SOCIEDAD ANONIMA,30-54668997-9,AR
ZALANDO SE,2011938494,DE
ZECH GROUP SE,2050041564,DE
ZF FRIEDRICHSHAFEN AG,8210000084,DE
ZG RAIFFEISEN EG,7110000683,DE
ZOLLNER ELEKTRONIK AG,8230000005,DE
ZOTT SE & CO. KG,8130000231,DE
ZUMTOBEL GROUP AG,9010000310,AT
AAC TECHNOLOGIES HOLDINGS INCORPORATED,31123PC,KY
ABB LTD,CHE101049653,CH
"ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS, S.A.",A28004885,ES
ADECCO GROUP AG,CHE107031232,CH
AECON GROUP INC,30300NC,CA
AGNICO-EAGLE MINES LTD.,20050NC,CA
AGRICULTURAL BANK OF CHINA LIMITED,FEB33572,CN
AGROCOMERCIAL AS LIMITADA,778055201,CL
AIR CANADA,90001NC,CA
ALIBABA GROUP HOLDING LIMITED,40368WB,KY
ALIMENTATION COUCHE-TARD INC,30086NC,CA
ALMAR PARTICIPACOES S.A.,73606493000181,BR
ALMART ADMINISTRACAO E PARTICIPACOES S/A,73814311000168,BR
ALMENDRAL S.A.,942700008,CL
ALPIQ AG,CHE105974401,CH
ALPIQ HOLDING AG,CHE100032288,CH
ALTAGAS LTD,30822NC,CA
ALUMINUM CORPORATION OF CHINA LIMITED,30085PC,CN
AMERICANAS S.A.,00776574000660,BR
AMP LTD,079354519,AU
ANDRADE GUTIERREZ S/A,17262197000130,BR
ANDRE MAGGI PARTICIPACOES S/A,04786144000176,BR
"ANGANG GROUP CO., LTD.",9373337411,CN
ANHUI CONCH CEMENT COMPANY LIMITED,30066PC,CN
ANTARCHILE S.A.,965563105,CL
ARBONIA AG,CHE106181952,CH
ARC RESOURCES LTD,31896NC,CA
ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS,61099834000190,BR
ARVORE SA EMPREENDIMENTOS E PARTICIPACOES,66444548000139,BR
ARYZTA AG,CHE114160610,CH
ASMPT LIMITED,30057FH,KY
ATB FINANCIAL,FEB32732,CA
ATCO LTD,90007NC,CA
AUSNET SERVICES HOLDINGS PTY LTD,086006859,AU
AUTOCANADA INC.,32514NC,CA
AUTONEUM HOLDING AG,CHE116315303,CH
AXPO HOLDING AG,CHE101846968,CH
AZIENDA ELETTRICA TICINESE,CHE108954547,CH
AZUL S.A.,09305994000129,BR
BAIC MOTOR CORPORATION LIMITED,42035PC,CN
BANCO BILBAO VIZCAYA ARGENTARIA SA,A48265169,ES
BANCO BRADESCO SA,60746948000112,BR
BANCO DEL ESTADO DE CHILE,970300007,CL
BANCO DO BRASIL S.A.,00000000000191,BR
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A. BANRISUL,92702067000196,BR
BANCO ITAU CHILE,970230009,CL
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL - BNDES,33657248000189,BR
BANCO SAFRA,58160789000128,BR
BANCO SANTANDER SA,A39000013,ES
BANCO VOTORANTIM SA,59588111000103,BR
BANK JULIUS BAER & CO. LTD,CHE105940833,CH
BANK OF CHINA LIMITED,FEB30118,CN
BANK OF COMMUNICATIONS CO. LTD,FEB33076,CN
BANK OF MONTREAL,FEB33408,CA
BANK OF NOVA SCOTIA (THE) - SCOTIABANK,FEB33406,CA
BANQUE CANTONALE VAUDOISE,CHE105934376,CH
BAOSHAN IRON & STEEL COMPANY LIMITED,30088PC,CN
BARRICK GOLD CORPORATION,30102NC,CA
BARRY CALLEBAUT AG,CHE106118646,CH
BAUSCH HEALTH COMPANIES INC.,30100NC,CA
BCE INC.,20046NC,CA
"BEIDAHUANG GROUP CO.,LTD",9379456744,CN
"BEIJING AUTOMOBILE GROUP CO., LTD.",9360814145,CN
"BEIJING ELECTRONIC HOLDING CO., LTD.",9360846778,CN
"BEIJING SHOUNONG FOOD GROUP CO., LTD.",9367123659,CN
BICECORP SA,857410009,CL
BIRD CONSTRUCTION INC.,32466NC,CA
BKW AG,CHE283101148,CH
BLACKBERRY LIMITED,31041NC,CA
BLS AG,CHE112898515,CH
BOBST GROUP SA,CHE109107774,CH
"BOE TECHNOLOGY GROUP CO.,LTD.",30117PC,CN
BOMBARDIER INC,20001NC,CA
BOSIDENG INTERNATIONAL HOLDINGS LIMITED,31118FH,KY
BRASKEM S.A.,42150391000170,BR
BRF S.A.,01838723000127,BR
BROOKFIELD CORPORATION,90013NC,CA
BRP INC.,40269NC,CA
BUCHER INDUSTRIES AG,CHE100619832,CH
BUEHLER HOLDING AG,CHE102580454,CH
BUSINESS DEVELOPMENT BANK OF CANADA,FEB32220,CA
BYD COMPANY LIMITED,30914PC,CN
BYSTRONIC AG,CHE107433300,CH
CAE INC,20144NC,CA
CAISSE DE DEPOT ET DE PLACEMENT DU QUEBEC,FEB21716,CA
CAIXA ECONOMICA FEDERAL,00360305000104,BR
CALFRAC WELL SERVICES LTD,90035NC,CA
CAMECO CORPORATION,30060NC,CA
CANADA LIFE ASSURANCE CO.,FEI1004164,CA
CANADA MORTGAGE AND HOUSING CORPORATION,FEB40140,CA
CANADIAN IMPERIAL BANK OF COMMERCE,FEB33410,CA
CANADIAN NATIONAL RAILWAY COMPANY,30453NC,CA
CANADIAN NATURAL RESOURCES LIMITED,30382NC,CA
CANADIAN PACIFIC KANSAS CITY LIMITED,90023NC,CA
CANADIAN SOLAR INC.,33410NC,CA
"CANADIAN TIRE CORPORATION, LIMITED",90025NC,CA
CANFOR CORPORATION,20193NC,CA
CANFOR PULP PRODUCTS INC.,32548NC,CA
CANTAGALO GENERAL GRAINS S.A.,12944170000103,BR
CAP S.A.,912970000,CL
CAPITAL POWER CORPORATION,34765NC,CA
CAR INC.,40430WB,KY
CARDNO LIMITED,108112303,AU
CASCADES INC,20148NC,CA
CCL INDUSTRIES INC,20209NC,CA
CCR S.A.,02846056000197,BR
"CEDAR INDUSTRIAL GROUP CO., LTD.",9361174473,CN
CENCOSUD S.A.,938340005,CL
CENOVUS ENERGY INC.,35056NC,CA
CENTRAIS ELETRICAS BRASILEIRAS S.A.,00001180000126,BR
CENTRAIS ELETRICAS DE SANTA CATARINA S.A,83878892000155,BR
CENTRAL CHINA REAL ESTATE LIMITED,30152WB,KY
CERVUS EQUIPMENT CORPORATION,31922NC,CA
CEZ A.S.,45274649,CZ
CGI INC.,30367NC,CA
CHAOWEI POWER HOLDINGS LIMITED,30222WB,KY
CHEMTRADE LOGISTICS INCOME FUND,31805NC,CA
CHINA ALL ACCESS (HOLDINGS) LIMITED,40026WB,KY
CHINA AVIATION TECHNOLOGY INTERNATIONAL HOLDINGS LIMITED,9360000071,CN
"CHINA BAOWU STEEL GROUP CO., LTD.",9361203598,CN
"CHINA CHEMICAL ENGINEERING GROUP CO., LTD.",9360642912,CN
CHINA CITIC BANK CORPORATION LIMITED,FEB32378,CN
CHINA COAL ENERGY COMPANY LIMITED,31608PC,CN
CHINA COMMUNICATIONS CONSTRUCTION COMPANY LIMITED,31604PC,CN
"CHINA COMMUNICATIONS REAL ESTATE GROUP CO., LTD.",9391450552,CN
CHINA COMMUNICATIONS SERVICES CORPORATION LIMITED,31601PC,CN
"CHINA CONSTRUCTION BANK CO., LTD",FEB48206,CN
"CHINA DATANG GROUP CO., LTD.",9367149754,CN
CHINA DEVELOPMENT BANK CORPORATION,FEB43960,CN
"CHINA ELECTRONIC INFORMATION INDUSTRY GROUP CO., LTD.",9360812936,CN
"CHINA ENERGY CONSTRUCTION GROUP CO., LTD.",9366693133,CN
CHINA ENERGY ENGINEERING CORPORATION LIMITED,43003PC,CN
CHINA ENERGY ENGINEERING CORPORATION LIMITED,0023119621,CN
CHINA EVERBRIGHT BANK COMPANY LIMITED,FEB38203,CN
"CHINA EVERBRIGHT GROUP CO., LTD.",9360824232,CN
"CHINA FORESTRY GROUP CO., LTD.",9360812826,CN
"CHINA GENERAL TECHNOLOGY (GROUP) HOLDING CO., LTD.",9360001159,CN
"CHINA GRAND AUTOMOTIVE SERVICES GROUP CO.,LTD.",30864PC,CN
"CHINA GUANGNUCLEAR GROUP CO., LTD.",9366708506,CN
CHINA GUODIAN CORPORATION,9366703423,CN
CHINA HARMONY AUTO HOLDING LIMITED,40271WB,KY
"CHINA HUADIAN GROUP CO., LTD.",9360648265,CN
CHINA HUANENG GROUP CORPORATION,9360812930,CN
"CHINA INDUSTRIAL AND AGRICULTURAL CHEMICAL CO., LTD.",9360643477,CN
"CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO., LTD.",30120PC,CN
CHINA LESSO GROUP HOLDINGS LIMITED,0000207519,KY
CHINA LIFE INSURANCE (GROUP) CO. LTD,FEI1013684,CN
CHINA MENGNIU DAIRY COMPANY LIMITED,30941FH,KY
CHINA MERCHANTS BANK CO LTD,FEB38600,CN
"CHINA MERCHANTS SHEKOU INDUSTRIAL ZONE HOLDINGS CO.,LTD.",43298PC,CN
"CHINA METALLURGICAL SCIENCE AND INDUSTRY GROUP CO., LTD.",9366691056,CN
"CHINA MINMETALS CO., LTD.",9366699001,CN
CHINA MINSHENG BANKING CORPORATION,FEB45809,CN
CHINA NATIONAL BUILDING MATERIAL COMPANY LIMITED,31341PC,CN
"CHINA NATIONAL CHEMICAL ENGINEERING CO., LTD",40093PC,CN
CHINA NATIONAL MACHINERY INDUSTRY CORPORATION,9360166234,CN
"CHINA NONFERROUS MINING GROUP CO., LTD.",9360643769,CN
"CHINA NORTH INDUSTRY CO., LTD.",9360644330,CN
"CHINA NUCLEAR INDUSTRY GROUP CO., LTD.",9360645465,CN
"CHINA OCEAN SHIPPING GROUP CO., LTD.",9367160843,CN
"CHINA OVERSEAS PROPERTY GROUP CO.,LTD.",9361497785,CN
"CHINA PACIFIC INSURANCE (GROUP) CO., LTD.",FEI1008445,CN
CHINA PETROLEUM & CHEMICAL CORPORATION,30086PC,CN
"CHINA PINGMEI SHENMA ENERGY AND CHEMICAL GROUP CO., LTD.",9366695028,CN
"CHINA POLY GROUP CO., LTD.",9360649057,CN
"CHINA PUTIAN INFORMATION INDUSTRY CO., LTD.",9360654110,CN
CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED,31859PC,CN
CHINA RAILWAY GROUP LIMITED,31842PC,CN
CHINA REINSURANCE (GROUP) CORP,FEI1007569,CN
"CHINA RESOURCES PHARMACEUTICAL COMMERCIAL GROUP CO., LTD.",9366707152,CN
CHINA RESOURCES PHARMACEUTICAL HOLDINGS LIMITED,9367131421,CN
CHINA RISUN GROUP LIMITED,41195WB,KY
CHINA SCE GROUP HOLDINGS LIMITED,31163FH,KY
CHINA SHANSHUI CEMENT GROUP LIMITED,30157WB,KY
CHINA SHENHUA ENERGY COMPANY LIMITED,31096PC,CN
"CHINA SINOCHEM CO., LTD.",9367130725,CN
"CHINA SOUTHERN POWER GRID CO., LTD.",9360247043,CN
CHINA STATE CONSTRUCTION ENGINEERING CORPORATION LIMITED,32115PC,CN
"CHINA SUPPLY AND MARKETING GROUP CO., LTD.",9366702555,CN
CHINA TELECOM CORPORATION LIMITED,30918PC,CN
CHINA UNITED NETWORK COMMUNICATIONS LIMITED,31146PC,CN
"CHINA VANKE CO.,LTD.",30019PC,CN
"CHINA WEAPONS EQUIPMENT GROUP CO., LTD.",9360644181,CN
CHINA YONGDA AUTOMOBILES SERVICES HOLDINGS LIMITED,40233WB,KY
CHINA YURUN FOOD GROUP LIMITED,36647R,BM
CHINA ZHENGTONG AUTO SERVICES HOLDINGS LIMITED,30267WB,KY
CHINA ZHONGWANG HOLDINGS LIMITED,40023WB,KY
CHINESE ESTATES HOLDINGS LIMITED,0000024464,BM
CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,CHE102232125,CH
CHORUS AVIATION INC.,32450NC,CA
CI FINANCIAL CORP.,31056NC,CA
CIELO S.A.,01027058000191,BR
CIFI HOLDINGS (GROUP) COMPANY LIMITED,40242WB,KY
CINEPLEX INC.,31951NC,CA
CITIC GROUP CORPORATION,FEB32365,CN
CK ASSET HOLDINGS LIMITED,40588WB,KY
CK HUTCHISON HOLDINGS LIMITED,00502FH,KY
CMPC PULP SPA,965323309,CL
CNP SEGUROS HOLDING BRASIL S.A.,14045781000145,BR
CO-OPERATORS GENERAL INSURANCE CO.,FEI1009356,CA
COCA-COLA HBC AG,CHE235296902,CH
"COFCO GROUP CO., LTD.",9360813327,CN
COFCO JOYCOME FOODS LIMITED,40695WB,KY
COGECO INC,30251NC,CA
COGNA EDUCACAO S.A,02800026000140,BR
COGOBUY GROUP,40417WB,KY
COLABOR GROUP INC.,32300NC,CA
COLBUN S.A.,965057609,CL
COLLIERS INTERNATIONAL GROUP INC.,40844NC,CA
COMBA TELECOM SYSTEMS HOLDINGS LIMITED,30887FH,KY
COMPAGNIE FINANCIERE RICHEMONT SA,CHE106325524,CH
COMPAGNIE FINANCIERE TRADITION,CHE107035129,CH
COMPANHIA BRASILEIRA DE DISTRIBUICAO,47508411000156,BR
COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180,BR
COMPANHIA ENERGETICA DE MINAS GERAIS - CEMIG,17155730000164,BR
COMPANHIA PARANAENSE DE ENERGIA - COPEL,76483817000120,BR
COMPANIA CERVECERIAS UNIDAS S.A.,904130001,CL
COMPANIA GENERAL DE ELECTRICIDAD S.A.,764113217,CL
CONGLOMERADO FINANCEIRO CITIBANK (COMBINED),FEB49518,BR
CONSTELLATION SOFTWARE INC.,32520NC,CA
COOLPAD GROUP LIMITED,30953FH,KY
COOP-GRUPPE GENOSSENSCHAFT,CHE109029938,CH
"COOPERATIVA DE PRODUTORES DE CANA-DE-ACUCAR, ACUCAR E ALCOOL DO ESTADO DE SAO PAULO.",61149589000189,BR
CORPORACION NACIONAL DEL COBRE DE CHILE,61704000K,CL
"COSCO SHIPPING HOLDINGS CO., LTD.",31000PC,CN
"COUNTRY GARDEN REAL ESTATE GROUP CO., LTD.",9398366956,CN
CREDIT SUISSE AG,CHE106831974,CH
CRESCENT POINT ENERGY CORP.,31363NC,CA
"CRRC GROUP CO., LTD.",9360647142,CN
CRYSTAL INTERNATIONAL GROUP LIMITED,40121WU,KY
DAETWYLER HOLDING AG,CHE103275686,CH
DAPHNE INTERNATIONAL HOLDINGS LIMITED,30346FH,KY
DATAX HANDELSGMBH,9110290826,AT
DEFINITY INSURANCE COMPANY,FEI1009342,CA
DESJARDINS GROUP,FEB49317,CA
DEXIA SA,0458548296,BE
DIE SCHWEIZERISCHE POST AG,CHE109030864,CH
DKSH HOLDING AG,CHE107828992,CH
DOLLARAMA INC.,34914NC,CA
"DONGLING GROUP CO., LTD.",9360402147,CN
DONGYUE GROUP LIMITED,31125FH,KY
DOREL INDUSTRIES INC,30548NC,CA
DORMAKABA HOLDING AG,CHE107791082,CH
DROGARIAS DPSP S.A.,14553607000103,BR
DSV A/S,58233528,DK
DUFRY AG,CHE110286241,CH
ELDORADO GOLD CORPORATION,30109NC,CA
EMBOTELLADORA ANDINA S.A.,911440008,CL
EMBRAER S.A.,07689002000189,BR
EMERA INC,30175NC,CA
EMMI AG,CHE103588843,CH
EMPIRE COMPANY LTD,20151NC,CA
EMPREENDIMENTOS PAGUE MENOS S.A.,06626253000151,BR
EMPRESA NACIONAL DEL PETROLEO,926040006,CL
EMPRESAS CMPC S.A.,902220003,CL
EMPRESAS JUAN YARUR SPA,917170002,CL
EMS-CHEMIE HOLDING AG,CHE101285490,CH
ENBRIDGE INC,20070NC,CA
ENDRESS+HAUSER AG,CHE109305877,CH
ENERFLEX LTD.,35835NC,CA
ENERGISA S.A.,00864214000106,BR
ENN ENERGY HOLDINGS LIMITED,30581FH,KY
ENSIGN ENERGY SERVICES INC,30168NC,CA
ENSTAR GROUP LTD,30916R,BM
EQUATORIAL ENERGIA S.A.,03220438000173,BR
EXPORT DEVELOPMENT CANADA,FEB37351,CA
EXTENDICARE INC.,30013NC,CA
FAIRFAX FINANCIAL HOLDINGS LTD,FEI1001485,CA
FALABELLA S.A.,907490009,CL
FANG HOLDINGS LIMITED,40049WB,KY
FEDERATION INTERNATIONALE DE FOOTBALL ASSOCIATION (FIFA),CHE107301064,CH
FENACO GENOSSENSCHAFT,CHE106106123,CH
FERTILIZANTES HERINGER S.A.,22266175000188,BR
FINNING INTERNATIONAL INC,20152NC,CA
FIRST QUANTUM MINERALS LTD,30949NC,CA
FIRSTSERVICE CORPORATION,31110NC,CA
FLUGHAFEN ZUERICH AG,CHE101921104,CH
FORBO HOLDING AG,CHE102337497,CH
FORTIS INC,20153NC,CA
FRESH DEL MONTE PRODUCE INC.,30656NU,KY
FRONTERA ENERGY CORPORATION,32649NC,CA
FUFENG GROUP LIMITED,31066FH,KY
GALENICA AG,CHE397323951,CH
"GANSU HIGHWAY AVIATION TOURISM INVESTMENT GROUP CO., LTD.",9380508758,CN
"GANSU STATE-OWNED ASSETS INVESTMENT GROUP CO., LTD.",9366691828,CN
GCL TECHNOLOGY HOLDINGS LIMITED,30062WB,KY
"GD POWER DEVELOPMENT CO.,LTD",30898PC,CN
GEBERIT AG,CHE101065474,CH
GEELY AUTOMOBILE HOLDINGS LIMITED,90269FH,KY
GENERAL INTERFACE SOLUTION (GIS) HOLDING LIMITED,40523WB,KY
GEORG FISCHER AG,CHE108778486,CH
GIBSON ENERGY INC.,35838NC,CA
GILDAN ACTIVEWEAR INC,30616NC,CA
GIVAUDAN SA,CHE100284341,CH
GLORY HEALTH INDUSTRY LIMITED,0019946651,KY
GOL LINHAS AEREAS INTELIGENTES S.A.,06164253000187,BR
GOODBABY INTERNATIONAL HOLDINGS LIMITED,30260WB,KY
GREAT WALL MOTOR COMPANY LIMITED,30936PC,CN
"GREE ELECTRIC APPLIANCES, INC. OF ZHUHAI",30271PC,CN
GREENLAND HOLDINGS CORPORATION LIMITED,31262PC,CN
GREENTOWN CHINA HOLDINGS LIMITED,31034FH,KY
"GUANGDONG GUANGXIN HOLDING GROUP CO., LTD.",9366703944,CN
"GUANGXI INVESTMENT GROUP CO., LTD.",9361922129,CN
"GUANGZHOU MUNICIPAL CONSTRUCTION GROUP CO.,LTD",9360593818,CN
GUARARAPES CONFECCOES S.A.,08402943000152,BR
H&R REAL ESTATE INVESTMENT TRUST,31914NC,CA
"HAIER SMART HOME CO., LTD.",30020PC,CN
"HAILIANG GROUP CO., LTD.",9360362083,CN
HAITIAN INTERNATIONAL HOLDINGS LIMITED,31063FH,KY
HAMON & CIE (INTERNATIONAL) SA,0402960467,BE
"HANGZHOU IRON AND STEEL GROUP CO., LTD.",9360358956,CN
HBIS COMPANY LIMITED,30541PC,CN
HENGAN INTERNATIONAL GROUP COMPANY LIMITED,30394FH,KY
HENGDELI HOLDINGS LIMITED,31183PC,KY
"HENGLI GROUP CO., LTD.",9360148637,CN
"HENGLI PETROCHEMICAL CO.,LTD.",30251PC,CN
"HENGYI PETROCHEMICAL CO., LTD.",31423PC,CN
HERBALIFE LTD.,40006WB,KY
HG COMMERCIALE HANDELSGENOSSENSCHAFT DES SCHWEIZERISCHEN BAUMEISTERVERBANDES,CHE105836561,CH
HIGH LINER FOODS INCORPORATED,30362NC,CA
HK ELECTRIC INVESTMENTS LIMITED,40354WB,KY
HOLCIM LTD.,CHE100136893,CH
"HUA NENG POWER INTERNATIONAL, INC.",0022146115,CN
"HUANENG POWER INTERNATIONAL,INC.",30002PC,CN
HUAXIA LIFE INSURANCE CO. LTD,FEI1012329,CN
HUDBAY MINERALS INC,32078NC,CA
"HUNAN CONSTRUCTION ENGINEERING GROUP CO., LTD.",9361113651,CN
"HUNAN VALIN STEEL CO., LTD.",30434PC,CN
HYDRO ONE LIMITED,40898NC,CA
HYPERA S.A.,02932074000191,BR
IAMGOLD CORPORATION,30410NC,CA
IBERDROLA SA,A48010615,ES
IMPLENIA AG,CHE112626997,CH
INDUSTRIAL ALLIANCE INSURANCE & FINANCIAL SERVICES INC.,FEI1000059,CA
INDUSTRIAL AND COMMERCIAL BANK OF CHINA LTD,FEB50040,CN
INDUSTRIAL BANK CO LTD,FEB42551,CN
"INGDAN, INC",0019990004,KY
INMO ALAMEDA SL,B46643177,ES
INSELSPITAL-STIFTUNG,CHE105983423,CH
INTACT FINANCIAL CORP,FEI1009696,CA
INTERCEMENT BRASIL S.A.,62258884000136,BR
INTERFOR CORPORATION,30042NC,CA
INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,A85845535,ES
INVERSIONES LA CONSTRUCCION S.A.,941390005,CL
